user_screen_name,created_at,text,Country,State,created_month,discourage,topic,topic_id,final_stance,stance_cumulative_sum,topic_frequency
U_dm9pY2VvZnRoZWh3eQ==,2020-05-20 08:10:59+00:00,Coronavirus: When Will Schools Reopen? | NBC Nightly News – NBC News https://t.co/vPQI7yEKx5,United States,Georgia,May 2020,False,1_schools_students_school_learning,1,U,-1.0,3
U_UHVscE5ld3M=,2020-05-20 19:28:39+00:00,"#Kansas coronavirus update: Legislature prepares for one-day #marathon debate on taxes, ex - May 20 @ 3:26 PM ET https://t.co/pRyVbDnLM1",United States,USA,May 2020,False,-1_covid19_about_and_you,-1,U,0.0,38
U_YmVhcl9yaXNh,2020-05-20 21:49:17+00:00,RT @sustainableag: The Farmers Feeding Family Act hopes to connect farmers who have lost their market to families in need during #COVIDー19…,United States,Oregon,May 2020,False,-1_covid19_about_and_you,-1,U,0.0,38
U_VVNSZWFsaXR5Q2hlY2s=,2020-05-21 01:56:16+00:00,Almost two-thirds of the new coronavirus diagnoses were reported in just four countries Podcast | Q&amp;A | States reopen | Your stories https://t.co/q5lCGNOFcd #USNews #USRC https://t.co/y0nOZPPYoM,United States,USA,May 2020,False,220_reopen_reopening_newsom_simulcast,220,U,1.0,2
U_U2FudGFudW1hbGJ1bQ==,2020-05-21 02:44:31+00:00,"RT @AFP: #UPDATE The United States recorded 1,561 coronavirus deaths in the past 24 hours, bringing the total to 93,406, according to Johns…",United States,New York,May 2020,False,19_toll_deaths_death_rises,19,U,0.0,1
U_VGltb3RoeTc3NDkwNzAw,2020-05-21 03:50:52+00:00,RT @KamalaHarris: TUNE IN: Tonight at 7pm ET I'm joining @JoyAnnReid on @MSNBC to chat about what we can do to ensure voters can safely cas…,United States,USA,May 2020,False,-1_covid19_about_and_you,-1,F,2.0,38
U_Vk9BU3RldmVuc29u,2020-05-21 16:31:03+00:00,The coronavirus pandemic isn't slowing Popeyes' expansion plans in China https://t.co/DL2mlcZ9bq @next_china,United States,District of Columbia,May 2020,False,371_easily_attention_become_currently,371,U,0.0,1
U_Sm9uZXNscw==,2020-05-21 16:58:37+00:00,RT @UN: From Olympic athletes to Hello Kitty -- the UN is working with supporters around the world to help inspire people to #BeActive desp…,United States,Ohio,May 2020,False,1286_assembly_inspired_un_speech,1286,F,5.0,1
U_UmVhbHRvckphaXJv,2020-05-21 17:41:33+00:00,"Coronavirus Leads to Worst Home Sales in a Decade—What This Means for Buyers, Sellers https://t.co/rtRpBdQTjL https://t.co/OCO8BoiTAn",United States,Texas,May 2020,False,-1_covid19_about_and_you,-1,U,0.0,38
U_YmV5ZXJzdGVpbg==,2020-05-21 18:55:19+00:00,"The goal is to stay home long enough to crush the curve. So, we can go back to work and school with confidence. Now we're in the worst of all worlds where people will be forced to work (and die) but the economy won't recover because there's a fucking deadly virus on the loose.",United States,New York,May 2020,False,114_economy_sto_rebuild_economic,114,F,2.0,1
U_RGVzaUN1YmFu,2020-05-21 22:31:36+00:00,"RT @marcorubio: As I warned last night, today #China is hoping the #Covid_19 pandemic they helped make worse gives them cover to wipe out #…",United States,Florida,May 2020,False,-1_covid19_about_and_you,-1,U,0.0,38
U_Y2xpZmZoYW5nZXJDQQ==,2020-05-22 00:29:57+00:00,RT @matthewamiller: Just wait until Trump finds out it was Pompeo's political advisor who told Senate Republican campaigns not to defend Tr…,United States,California,May 2020,False,819_radical_trumpism_terrorism_islamic,819,U,0.0,1
U_UlJhbHN0b25BZ2lsZQ==,2020-05-22 01:37:34+00:00,RT @RepSwalwell: Proud to have joined my colleagues in sending this letter to demand an end to the administration's apparent efforts to sep…,United States,Washington,May 2020,False,-1_covid19_about_and_you,-1,U,-1.0,38
U_TExMd3J5,2020-05-22 23:27:08+00:00,RT @RichardEngel: Covid-19’s threat to those with intellectual disabilities - The Washington Post https://t.co/LALUOZ7vtb,United States,Minnesota,May 2020,False,-1_covid19_about_and_you,-1,U,2.0,38
U_dGhvbWFza2FpbmU1,2020-05-23 13:17:53+00:00,Trump considering moving #TrumpVirus pandemic response office to Mike Pompeo’s State Dept: report https://t.co/mgeOCgRJvK,United States,Nevada,May 2020,False,-1_covid19_about_and_you,-1,U,1.0,38
U_dGVkd2xzbjMx,2020-05-23 15:39:30+00:00,RT @HarvardHealth: The experts at #HarvardHealth have created a resource center to answer your questions about the coronavirus. https://t.c…,United States,Colorado,May 2020,False,-1_covid19_about_and_you,-1,F,4.0,38
U_Q2Fyb2xlUzU0MjE4NDE4,2020-05-24 06:26:40+00:00,"RT @aubreyhirsch: That NYT front page names only 1% of the Americans who have died from Covid-19. I found that a bit difficult to grasp, so…",United States,California,May 2020,False,1451_tragedy_depth_statistic_grasp,1451,U,0.0,1
U_YmV0dHljanVuZw==,2020-05-24 06:30:20+00:00,"#Acutekidneyfailure -- also called acute kidney injury (AKI) -- is a serious complication of COVID-19 that's underreported and not well understood, the Northwestern University researchers said. The death rate for patients with severe acute kidney failure is about 50%,. https://t.co/B4vKTa1mLt",United States,USA,May 2020,False,-1_covid19_about_and_you,-1,U,2.0,38
U_Q09WSURfU2NhbGU=,2020-05-24 13:31:10+00:00,"On @realDonaldTrump's watch, 98,705 Americans have died from #COVID19 (28.7% of all deaths worldwide). That is about the same as 1,731 1980 eruption of Mount St. Helens which killed 57 people in 1980: https://t.co/hshNmsXWKv",United States,Texas,May 2020,False,605_worldwide_killed_192_watch,605,U,0.0,2
U_QUpCbGFja3N0b24=,2020-05-25 19:58:51+00:00,https://t.co/blpiXMv8N5    Deadlines for laid-off workers to get health care coverage looming       https://t.co/blpiXMv8N5 #Banking #Finance #COVID19 #Coronavirus #Bitcoin #Blockchain #Home #Online #Business #Loan #Cybersecurity #AI #Technology #App #Money #Markets,United States,District of Columbia,May 2020,False,-1_covid19_about_and_you,-1,U,0.0,38
U_bmV3c2ZpbHRlcmlv,2020-05-26 09:17:20+00:00,"As Chinese authorities expand use of health tracking apps, privacy concerns grow $WB #coronavirus #COVID2019 https://t.co/qTWUwFGKkN",United States,New York,May 2020,False,540_reacting_epidemicrelated_saycoronavirus_moh,540,U,1.0,1
U_TGlzYWplYW5hcHBsZQ==,2020-05-27 05:40:05+00:00,"But the over 100,000 U.S. dead #COVID patients (and growing daily!) aren’t getting polled so...  #TrumpIsTheWORSTPresidentEVER https://t.co/B9FltDVyaH",United States,Kentucky,May 2020,False,376_rounding_cv19_8827932_230068,376,U,2.0,1
U_UHVscE5ld3M=,2020-05-27 22:28:54+00:00,Chinese climbers become first team to scale Mount Everest during pandemic - May 27 @ 6:27 PM ET https://t.co/hqrqhXwDWh,United States,USA,May 2020,False,-1_covid19_about_and_you,-1,U,0.0,38
U_TGl6U3phYm8=,2020-05-28 01:34:32+00:00,"Certain aspects of this pandemic were totally predictable. We've known for years that a pandemic respiratory virus would hurt some people worse than others: the poor, the elderly, nursing home residents. Why didn't we act sooner to protect the most vulnerable?",United States,District of Columbia,May 2020,False,-1_covid19_about_and_you,-1,U,0.0,38
U_dm9pY2VvZnRoZWh3eQ==,2020-05-28 02:20:20+00:00,Knights of Columbus providing up to $100M in coronavirus aid to churches struggling with donations https://t.co/hVdmYuSbLN,United States,Georgia,May 2020,False,-1_covid19_about_and_you,-1,U,0.0,38
U_ZHVidk5PVw==,2020-05-28 19:04:16+00:00,"New Rochelle, in the spotlight as a major coronavirus cluster, begins a slow reopening https://t.co/7Cgd4s2xnr https://t.co/f3UpHS8Jaj",United States,West Virginia,May 2020,False,220_reopen_reopening_newsom_simulcast,220,U,1.0,2
U_QXVzdGluTG91aXM1,2020-05-29 00:18:22+00:00,RT @ncdhhs: 👍 The @ncdhhs is using radio and video messages to reach historically marginalized populations to share information about reduc…,United States,Ohio,May 2020,False,-1_covid19_about_and_you,-1,F,6.0,38
U_Q2hyb25MYXc=,2020-05-29 05:03:03+00:00,Coronavirus and States of Emergency Update NC Local Government Laws - The National Law Review - https://t.co/wb9frx1bd9,United States,Texas,May 2020,False,1129_carolina_noh_upso_storytelling,1129,U,1.0,1
U_a2VuX2NyaWNobG93,2020-05-29 15:30:06+00:00,"RT @itsafronomics: So... achieving economic inclusivity and getting through #COVID19 relies on the same premise: 

#BlackWomenBest or the i…",United States,New York,May 2020,False,374_racism_black_bias_subconscious,374,U,3.0,1
U_TGFycnlCb29yc3RlaW4=,2020-05-29 15:32:28+00:00,RT @CREWcrew: FEMA can find no records of criteria it uses to make distributions to states from the Strategic National Stockpile to address…,United States,Virginia,May 2020,False,1_schools_students_school_learning,1,U,2.0,3
U_Q2VsZXN0ZWJ5cm5lMw==,2020-05-29 16:22:51+00:00,RT @onlyyoontv: Twitter applies another fact check—this time to #China spokesman’s tweets about #coronavirus origins https://t.co/ixIcw1pdi…,United States,USA,May 2020,False,-1_covid19_about_and_you,-1,U,3.0,38
U_dGVkd2xzbjMx,2020-05-29 17:33:29+00:00,RT @JHUMaterials: Faculty including members of #JHUMatSci and @INBT_JHU combined forces with parents of @JohnsHopkins students to secure an…,United States,Colorado,May 2020,False,1_schools_students_school_learning,1,U,3.0,3
U_S2lya1R1cm5lcjc3Nw==,2020-05-29 22:15:52+00:00,"RT @foxnewsradio: The latest #FoxNewsRundown Global Pandemic #podcast is out. Being a parent in this pandemic is not easy, there are answer…",United States,Pennsylvania,May 2020,False,31_podcast_episode_listen_podcasts,31,U,-1.0,1
U_UHVscE5ld3M=,2020-05-29 23:04:49+00:00,Coronavirus At-A-Glance 5-29-20 - May 29 @ 7:03 PM ET https://t.co/P8yeKUQTCd,United States,USA,May 2020,False,222_703_52920_ataglance_mmwr,222,U,0.0,1
U_UHVscE5ld3M=,2020-05-29 23:31:58+00:00,#Mayo top recipient of COVID-19 bailout funds in #Minnesota - May 29 @ 7:30 PM ET https://t.co/R8tjs0nTYQ,United States,USA,May 2020,False,-1_covid19_about_and_you,-1,U,0.0,38
U_R2F3bGluc2tpTGF1cmE=,2020-05-30 12:23:51+00:00,"RT @MaxCRoser: From discussions I see online it seems that some believe we are coming to an end of the pandemic.

Even in the UK – one of t…",United States,Massachusetts,May 2020,False,134_ends_any1_kno_pandemiceven,134,U,5.0,1
U_UHVscE5ld3M=,2020-05-30 19:36:03+00:00,"One new COVID-19-related #death in Itasca County; no new cases in St. #Louis, #Carlton cou - May 30 @ 3:34 PM ET https://t.co/a32Der013M",United States,USA,May 2020,False,322_795_active_dashboard_deathrunning,322,U,0.0,1
U_ZnJhbm55aGVsZW4=,2020-05-30 20:01:38+00:00,"RT @ifindkarma: Key points about the 100,000 milestone by @EricTopol:

🔹 Mortality data reveals real number is ~130,000

🔹 Average person l…",United States,North Carolina,May 2020,False,-1_covid19_about_and_you,-1,U,1.0,38
U_QXVzdGluTG91aXM1,2020-05-31 04:32:59+00:00,"RT @WV_DHHR: .@WV_DHHR reports as of 5:00 p.m., on May 30, 2020, there have been 96,369 total confirmatory laboratory results received for…",United States,Ohio,May 2020,False,76_tests_testing_55_txsenatedebate,76,U,7.0,1
U_ZXBpX3R3aXQ=,2020-06-01 15:13:39+00:00,RT @Join_ACE: Do you teach #epidemiology to high school students? Check out the latest paper on the topic in the Annals of Epidemiology! ht…,United States,New York,June 2020,False,-1_covid19_about_and_you,-1,F,1.0,45
U_Q2hyb25MYXc=,2020-06-02 09:01:11+00:00,State Emergency Authorities to Address COVID-19 - Lawfare - https://t.co/oNJeAwDI4B,United States,Texas,June 2020,False,791_ca_clara_slowthespread_paand,791,U,0.0,1
U_RGVsdGhpYVJpY2tz,2020-06-02 17:01:37+00:00,"#COVID19 drug development can benefit from an approach used for flu: Some antivirals are useful for more than curing the infection—they also prevent 100s of 1000s of cases if taken at earliest signs of flu. Baloxavir, for example, prevents flu transmission https://t.co/v6QwiLHUmu https://t.co/MOoWz33sm2",United States,New York,June 2020,False,-1_covid19_about_and_you,-1,F,2.0,45
U_bmV3c2ZpbHRlcmlv,2020-06-02 22:05:43+00:00,Asia Stocks to Rise on Recovery Hopes; Dollar Dips: Markets Wrap #coronavirus #COVID2019 https://t.co/Wf5oZ2mNdV,United States,New York,June 2020,False,-1_covid19_about_and_you,-1,U,1.0,45
U_VmlwcHVzYU8=,2020-06-03 01:30:14+00:00,"Corona games luckily have been canceled.
#VoteBlueNoMatterWho https://t.co/Cap6eVqzVn",United States,USA,June 2020,False,9_corona_fuck_shit_beer,9,F,2.0,1
U_bWVkaWNpbmVoZWxw,2020-06-03 04:37:52+00:00,6 Ways You Can Feel More In Control During The Coronavirus Pandemic https://t.co/wCJsdc3uBU,United States,Georgia,June 2020,False,120_pato_prevent_loganberries_butthole,120,F,1.0,1
U_Z2xvYmFsaXNzdWVzd2Vi,2020-06-03 05:24:35+00:00,Nigeria: After Lockdown - Realistic Public Health Measures Govt Can Put in Place https://t.co/chZRioE7AU https://t.co/ytT0sT3lcl,United States,Oregon,June 2020,False,-1_covid19_about_and_you,-1,U,0.0,45
U_dG9td2xzbjMx,2020-06-03 12:12:30+00:00,"RT @MayoClinic: #SARSCoV2, the virus that causes #COVID19, can take a severe toll on the respiratory system. However, recent research sugge…",United States,Colorado,June 2020,False,4_sarscov2_sars_variant_infection,4,U,1.0,2
U_Rk9YQmFsdGltb3Jl,2020-06-03 20:27:48+00:00,"⚠️⚠️Gov. Hogan says Maryland can now move into Stage 2 of reopening during the COVID-19 pandemic.

MORE: https://t.co/DRHyHeqtKs https://t.co/6V6Vhr2n4g",United States,Maryland,June 2020,False,770_reopening_placewe_remotel_txflca,770,F,1.0,1
U_T2xseU9sbHlJbkZyZWU=,2020-06-05 01:25:30+00:00,RT @QuickTake: ICYMI: Dr. Birx says she worries the protests engulfing the U.S. will help spread the coronavirus https://t.co/L79QAA3ZL4,United States,New Jersey,June 2020,False,291_birx_deborah_distressed_forc,291,U,0.0,1
U_VG9BTmV3RnV0dXJl,2020-06-05 01:25:45+00:00,"RT @AFP: #BREAKING Brazil #coronavirus death toll now third-highest in world, surpassing Italy's: officials https://t.co/OVKOtMKkny",United States,California,June 2020,False,86_brazil_brazils_chile_latin,86,U,-1.0,1
U_Q2hyaXNfMTc5MQ==,2020-06-05 21:50:03+00:00,"Covid-19 hospitalizations in NYC 'spike' from 48 on Thursday to 84 on Friday, Mayor de Blasio unsure why https://t.co/b5C6BsVn79 via @twitchyteam https://t.co/qAFyCA06nN",United States,Pennsylvania,June 2020,False,-1_covid19_about_and_you,-1,U,0.0,45
U_ZGVicm9iMTk0Nw==,2020-06-06 00:27:47+00:00,RT @Fla_Pol: Florida #COVID19 deaths nearly doubled since Phase One reopening one month ago https://t.co/Kl6GJhdN1J #FlaPol https://t.co/9u…,United States,North Carolina,June 2020,False,160_florida_miami_hospitalizations_colombi,160,U,0.0,2
U_TmV3c2ZlZWRzTWVkaWE=,2020-06-06 04:25:16+00:00,"Rebecca Judd says she will miss son Oscar, eight, when he returns to school after months in lockdown
https://t.co/BVkr2lw77P",United States,California,June 2020,False,1_schools_students_school_learning,1,U,1.0,1
U_UHVscE5ld3M=,2020-06-06 15:39:19+00:00,LifeShare offers free COVID-19 antibody tests for all #blood donors - Jun 6 @ 11:38 AM ET https://t.co/Ceamt1QVH9,United States,USA,June 2020,False,60_plasma_convalescent_blood_donate,60,U,0.0,1
U_WW91Q2FuRm9vbE1vc3Q=,2020-06-06 21:01:29+00:00,RT @freydorichie: @africamagictv @IndomieNigeria Even Covid-19 update can't stop this groove. Owambe is bae,United States,Idaho,June 2020,False,1338_remarks_path_headlines_progress,1338,F,4.0,1
U_YW15aGFybGli,2020-06-07 08:57:13+00:00,"RT @SazSara: Brilliant discussion highlighting coronavirus, black lives matter movement, Palestine, Kashmir, China, plus much more. Please…",United States,New York,June 2020,False,-1_covid19_about_and_you,-1,U,0.0,45
U_bm90Q29tZXk=,2020-06-07 10:17:03+00:00,RT @TheCyanPost: The Tony Awards are Postponed. How Will George Floyd and Coronavirus Impact Theater’s Rebirth? https://t.co/KkloVHYB3x #Fa…,United States,Florida,June 2020,False,-1_covid19_about_and_you,-1,U,1.0,45
U_Q3J3ZVdvcmxk,2020-06-08 16:00:06+00:00,"Itâs back to work in Old Town, Eastleigh as lockdown lifted https://t.co/olBlhiAapi",United States,Nevada,June 2020,False,13_lockdown_lock_drill_finna,13,F,2.0,1
U_UHVscE5ld3M=,2020-06-08 22:18:41+00:00,#NC #Attorney General #investigating OBX rental company for refusing vacation refunds amid - Jun 8 @ 6:17 PM ET https://t.co/2dhXnH14o7,United States,USA,June 2020,False,55_eviction_moratorium_evictions_freeze,55,U,0.0,1
U_Um9zZW5jaGlsZA==,2020-06-09 05:24:39+00:00,RT @Rosenchild: 🇺🇸 How your #business can build a #DataScience #Analytics Team as the #COVID19 #CORONAVIRUS #Pandemic continues to spread a…,United States,New York,June 2020,False,1311_analytics_digitize_turbocharge_allocationrelief,1311,U,1.0,1
U_TmV3c2VubQ==,2020-06-09 05:33:42+00:00,"SANTA FE, N.M. (AP) - New Mexico’s lead specialist for tracking and combating infectious disease has resigned amid the coronavirus pandemic to take a job with the Virginia Department of Health. Read more...  #ENMNEWSHEALTH https://t.co/GQXU0m7IDt",United States,USA,June 2020,False,-1_covid19_about_and_you,-1,U,1.0,45
U_YWx2YXJlel9uaW1lcg==,2020-06-09 09:36:20+00:00,"RT @Reuters: U.S. President Donald Trump campaign rallies to start up again in next two weeks, ending a three-month hiatus brought on by th…",United States,Ohio,June 2020,False,273_rallies_700_rally_deaths10312020,273,U,1.0,2
U_RG9ubmFZb3VuZ0RD,2020-06-09 19:56:08+00:00,"$MRNA Stephane Bancel: What I worry most about now are raw materials.
Materials coming from China, Eastern Europe, Switzerland.
#BIODigital #COVID19 #vaccines",United States,District of Columbia,June 2020,False,-1_covid19_about_and_you,-1,U,0.0,45
U_Um9zZW5jaGlsZA==,2020-06-09 19:57:30+00:00,"RT @NBCNews: U.S. coronavirus death toll could reach 145,000 by August, researchers predict. https://t.co/d4tRElNZ8f",United States,New York,June 2020,False,19_toll_deaths_death_rises,19,U,1.0,2
U_bmV3c2ZpbHRlcmlv,2020-06-10 03:39:02+00:00,Verso Announces Necessary Actions to Offset Unprecedented Market Decline Due to COVID-19 $VRS #coronavirus #COVID2019 https://t.co/rAPZyoc1Ec,United States,New York,June 2020,False,728_fda_aids2020_drowned_randoms,728,U,1.0,1
U_S2FyZW5TYWxpdGlz,2020-06-10 03:43:19+00:00,"RT @gelles: At least 112,279 people have died in the U.S. from coronavirus.",United States,Pennsylvania,June 2020,False,19_toll_deaths_death_rises,19,U,2.0,2
U_Y2Fyb2xqZGF2eQ==,2020-06-10 17:12:53+00:00,"RT @AnaCabrera: Dr. Fauci says the World Health Organization ""was not correct"" in suggesting Covid-19 transmission from an asymptomatic per…",United States,California,June 2020,False,-1_covid19_about_and_you,-1,U,0.0,45
U_Z2xvYmFsaXNzdWVzd2Vi,2020-06-10 18:15:25+00:00,Neil Ferguson: earlier lockdown would have halved coronavirus death toll – video https://t.co/gRoPbgIzJp https://t.co/j4jgpIQ5Ns,United States,Oregon,June 2020,False,-1_covid19_about_and_you,-1,U,0.0,45
U_NTcwS2FyZW4=,2020-06-11 23:49:01+00:00,"RT @BarbMcQuade: Michigan COVID curve plummeted with ⁦@GovWhitmer⁩’s stay-home orders, saving lives and averting disaster of overwhelming h…",United States,Pennsylvania,June 2020,False,288_gretchen_whitmer_michigan_gov,288,F,1.0,1
U_Q2hyb25MYXc=,2020-06-12 00:02:05+00:00,The CEPEJ calls on member States to take up the challenges for judicial systems after the COVID-19 pandemic - Council of Europe - https://t.co/OE5LsFgZub,United States,Texas,June 2020,False,-1_covid19_about_and_you,-1,U,1.0,45
U_Vm1icml0c2No,2020-06-12 12:41:50+00:00,"RT @morningmika: WOAH — I thought this was a joke. Risk your life for Trump, and remember, if you die, it is YOUR problem. MAGA??? Good lor…",United States,Colorado,June 2020,False,-1_covid19_about_and_you,-1,U,0.0,45
U_UHVscE5ld3M=,2020-06-12 17:06:02+00:00,#Fargo area's share of North #Dakota COVID-19 cases declining as state continues testing p - Jun 12 @ 1:04 PM ET https://t.co/jKYmobSfw6,United States,USA,June 2020,False,338_dakota_south_sturgis_implicated,338,U,0.0,1
U_RHJJYW5XZWlzc21hbg==,2020-06-13 02:58:58+00:00,"Radiologists in the United Kingdom are struggling to work through the massive imaging backlog caused by the coronavirus crisis, with patients facing long delays and concerns of worsening cancer cases. @FleishonMD @Emil_LeeMD https://t.co/3fsOoMMkgT",United States,Wisconsin,June 2020,False,499_handle_hospitals_barcelonas_surge,499,U,0.0,1
U_dm9pY2VvZnRoZWh3eQ==,2020-06-13 05:19:21+00:00,Prosecutors Question Italy's Top Leaders Over Coronavirus Response – NPR https://t.co/nfLmPISpqb,United States,Georgia,June 2020,False,66_italy_italys_italian_milan,66,U,0.0,2
U_dGhlaGlsbA==,2020-06-13 15:21:05+00:00,"Texas, Florida, California have all hit highs for COVID-19 infections in last two weeks https://t.co/LKpLtBBkBo https://t.co/ifHwAicZOX",United States,District of Columbia,June 2020,False,160_florida_miami_hospitalizations_colombi,160,F,1.0,2
U_Q2hyb25MYXc=,2020-06-14 05:58:30+00:00,"@realDonaldTrump Mr. Trump's  Coronavirus ""Three Monkey Cover-up Policy"" is a sign of his ""criminal malfeasance"" and inability to cope with the responsibilities of the Office of President ... the greatest abdication of responsibility amid a crisis in modern history

https://t.co/vTXw8aEXsg",United States,Texas,June 2020,False,37_failure_surrendered_trumps_mewe,37,U,1.0,1
U_bmV3c2ZpbHRlcmlv,2020-06-14 06:16:06+00:00,Oil steady as renewed demand fears face production curbs #coronavirus #COVID2019 https://t.co/qB1Eyuivst,United States,New York,June 2020,False,10_markets_market_stocks_oil,10,U,1.0,1
U_MjRiYXNlYmFsbFJlZWQ=,2020-06-14 12:28:24+00:00,"RT @tedlieu: The long and boring West Point speech by @realDonaldTrump could just as easily have been done by video.

@POTUS made a reckles…",United States,Tennessee,June 2020,False,-1_covid19_about_and_you,-1,U,1.0,45
U_ZHVidk5PVw==,2020-06-14 17:12:06+00:00,The Fed: Fed’s Kaplan worries economy’s recovery may be slowed if coronavirus health practices remain ‘uneven’ https://t.co/uCG4KqTskW https://t.co/1AbKs0PKzG,United States,West Virginia,June 2020,False,-1_covid19_about_and_you,-1,U,0.0,45
U_VGFsbHlBbm5hRQ==,2020-06-14 20:29:21+00:00,‘Leading indicators of a resurgence’: COVID-19 numbers trending up since reopening https://t.co/8W2TbaNDEv,United States,Florida,June 2020,False,-1_covid19_about_and_you,-1,F,2.0,45
U_YnVzaW5lc3M=,2020-06-14 22:31:44+00:00,Japan’s “king of deals” is preparing to resume acquisitions once the coronavirus pandemic is done gutting corporate finances and valuations https://t.co/prqFtotCLD,United States,New York,June 2020,False,294_ceos_ceo_greenberg_knife,294,U,2.0,1
U_TGFycnlCb29yc3RlaW4=,2020-06-15 03:44:40+00:00,"RT @theintercept: The abrupt, radical reversal in how public health experts now speak about the coronavirus and mass gatherings https://t.c…",United States,Virginia,June 2020,False,1057_topsec_publicized_onward_beholdthe,1057,U,1.0,1
U_bnlwb3N0,2020-06-15 04:00:15+00:00,Tulsa health director 'wishes' Trump would reschedule rally amid coronavirus spike https://t.co/KksklaZ1Gx https://t.co/0nQu9RGB4E,United States,New York,June 2020,False,1258_tulsa_rally_pleading_hat,1258,F,1.0,2
U_VklLQmF0YWlsbGU=,2020-06-15 06:48:02+00:00,"California has recorded more than 5,000 COVID-19 deaths - San Francisco Chronicle https://t.co/2wrBFvWRcf via @GoogleNews",United States,District of Columbia,June 2020,False,-1_covid19_about_and_you,-1,U,0.0,45
U_V2F0c3VwQW1lcmljYXM=,2020-06-16 07:35:53+00:00,Latest: What we know about the risk of asymptomatic spread of coronavirus https://t.co/q8d9g58Qjp,United States,Tennessee,June 2020,False,847_asymptomatic_rare_correction_transmissi,847,U,0.0,1
U_YnVzaW5lc3M=,2020-06-16 08:52:36+00:00,Tokyo’s nightlife scene poses one of the biggest obstacles to reining in coronavirus cases https://t.co/noXf848RGl,United States,New York,June 2020,False,-1_covid19_about_and_you,-1,U,2.0,45
U_bm90Q29tZXk=,2020-06-16 10:58:37+00:00,"Saudi faces perilous hajj call as virus spikes: Saudi Arabia is expected to scale back or call off this year’s hajj pilgrimage for the first time in its modern history, observers say, a perilous decision as coronavirus cases spike. Muslim… https://t.co/q1TJaMXTab #FauciHero https://t.co/N6WvJVmnS8",United States,Florida,June 2020,False,1531_hajj_saudi_perilous_pilgrimage,1531,U,1.0,2
U_Q2hyb25MYXc=,2020-06-16 11:04:11+00:00,The pandemic is crushing the Sixth Amendment - Freeport Journal-Standard - https://t.co/euHnVokFCL,United States,Texas,June 2020,False,-1_covid19_about_and_you,-1,U,0.0,45
U_ZHVidk5PVw==,2020-06-16 13:20:31+00:00,"Economic Report: Retail sales surge a record 17.7% in May, but coronavirus wounds still visible https://t.co/NvabPOz1jX https://t.co/00WDYG9xUu",United States,West Virginia,June 2020,False,323_retail_ecommerce_retailers_sales,323,U,0.0,1
U_bWlzc2I2Mg==,2020-06-16 14:08:47+00:00,"RT @svdate: Trump already gave away the reason for opposing mail ballots on March 30, telling Fox why he opposed expansion of mail voting i…",United States,Colorado,June 2020,False,7_mail_voting_ballots_vote,7,U,0.0,1
U_U2hlcmlkYW41NDM=,2020-06-16 17:33:27+00:00,RT @kylegriffin1: The Texas Democratic Party has asked the U.S. Supreme Court to expand access of mail-in ballots to all voters in the stat…,United States,California,June 2020,False,-1_covid19_about_and_you,-1,U,2.0,45
U_Sm9obm55RGVlNjI=,2020-06-16 18:30:54+00:00,RT @drvox: My new post: soot is the top environmental health threat in the US &amp; it disproportionately targets black communities. Despite th…,United States,District of Columbia,June 2020,False,-1_covid19_about_and_you,-1,U,1.0,45
U_Q25Cc05hbmE=,2020-06-16 21:13:22+00:00,RT @ltgrusselhonore: FEMA field hospitals expand Navajo Nation's COVID-19 response https://t.co/9DIADS6oGb via @upi,United States,California,June 2020,False,113_navajo_nation_tribal_multiply,113,U,-1.0,1
U_c3NhbXBsZXJu,2020-06-17 00:16:26+00:00,"RT @funder: BREAKING: Tulsa officials are pleading with Trump to cancel his Tulsa rally, because it will help spread the coronavirus. A hat…",United States,California,June 2020,False,1258_tulsa_rally_pleading_hat,1258,F,2.0,2
U_R2FieURvcmU=,2020-06-17 01:37:07+00:00,RT @matthewjsinger: Still completely confused by this whole story. We still have no credible answers on why Trump hyped this particular fak…,United States,USA,June 2020,False,529_qanon_conspiracy_embrace_elites,529,U,-1.0,1
U_Z3Jhbm55bmFubnluZXdz,2020-06-17 02:09:28+00:00,RT @maggieNYT: Trump Hydroxychloroquine Push Secured Millions of Likely Useless Coronavirus Pills via ⁦@SherylNYT⁩  https://t.co/YgX9Cu6GG4,United States,New York,June 2020,False,29_hydroxychloroquine_chloroquine_yale_epidemiologist,29,U,0.0,1
U_YnVzaW5lc3M=,2020-06-17 05:39:03+00:00,Plexiglas was facing a tough year. Then coronavirus happened. https://t.co/YElXea7x11 via @BW,United States,New York,June 2020,False,-1_covid19_about_and_you,-1,U,2.0,45
U_a3BqcHNw,2020-06-17 09:14:41+00:00,RT @JuanSaaa: “A new study analyzing COVID-19 contact tracing apps conducted by Amnesty International has found that Bahrain and Kuwait are…,United States,California,June 2020,False,119_tracing_contact_tracers_contacttracing,119,U,1.0,1
U_RnJhY2tIYXpSZXZlYWw=,2020-06-18 10:19:43+00:00,"RT @K_G_Andersen: A lot of hot (temperature) states seeing exponential growth of #COVID19 at the moment. Any link to people being inside, A…",United States,New England,June 2020,False,560_warmer_pandemiclocal_winter_humid,560,U,2.0,1
U_bGlmZWlzZ29vZGZvcm0=,2020-06-18 14:54:49+00:00,RT @funder: Trump’s coronavirus rally should be canceled. Raise your hand if you agree. #CancelTrumpsTulsaRally,United States,Florida,June 2020,False,-1_covid19_about_and_you,-1,F,2.0,45
