user_screen_name,created_at,text,Country,State,created_month,discourage,topic,topic_id,final_stance,stance_cumulative_sum,topic_frequency
U_VGhlQ3lhblBvc3Q=,2020-04-22 01:54:32+00:00,RT @allinwithchris: WATCH: 19 Wisconsin coronavirus cases reportedly linked to Election Day. https://t.co/jlgBacUXtN #inners,United States,USA,April 2020,True,-1_them_they_our_you,-1,U,0.0,128
U_a3ltYnVybGVpZ2g=,2020-04-22 02:14:03+00:00,"RT @NewsHour: ""[Pres. Trump is] always engaged in distractions like immigration, distractions like supporting people in the street. They're…",United States,California,April 2020,True,3269_distraction_cae_101meanwhile_doescovid,3269,U,10.0,1
U_S2F0ZTE3S2F6b28=,2020-04-22 03:23:00+00:00,RT @Kasparov63: Donald Trump is America's most dangerous underlying condition in the face of Covid-19. My op-ed: https://t.co/KyfYmSDpnb,United States,Michigan,April 2020,True,-1_them_they_our_you,-1,U,4.0,128
U_S2FyZW5TYWxpdGlz,2020-04-22 04:08:15+00:00,"RT @NorbertElekes: NEW: UAE reports 490 new cases of coronavirus, 7,755 cases in total.

UAE's largest daily increase so far.",United States,Pennsylvania,April 2020,True,-1_them_they_our_you,-1,F,1.0,128
U_UG9saXRpY2FsQmVl,2020-04-22 06:21:21+00:00,RT @Weinsteinlaw: Can’t wait to see how Georgia enforces social distancing guidelines on the tattoo parlors the Governor is allowing to reo…,United States,Florida,April 2020,True,2591_georgiatech_georgia_georgialets_georgias,2591,U,-1.0,1
U_QmV0dGVydzA1NzU5NzAz,2020-04-22 10:31:52+00:00,RT @MichellesDude: Imagine a nation led by a political movement so stupid that it confronts &amp; insults healthcare workers during a deadly pa…,United States,Missouri,April 2020,True,-1_them_they_our_you,-1,F,7.0,128
U_bWlsZW5hYWM=,2020-04-22 12:06:11+00:00,"RT @NPRinskeep: A side effect of fighting the pandemic: “dramatic drops in traditional air pollutants, such as nitrogen dioxide, smog and t…",United States,Texas,April 2020,True,-1_them_they_our_you,-1,U,3.0,128
U_dGVkd2xzbjMx,2020-04-22 12:27:34+00:00,"RT @Solutions4H: RT @SU4LOnline 
Wondering how you can use your time in #lockdown to make changes to your #lifestyle for the better? Visit…",United States,Colorado,April 2020,True,-1_them_they_our_you,-1,F,1.0,128
U_U3VlTGV1Z2Vycw==,2020-04-22 12:28:03+00:00,RT @TMLuongo: Standing with our friends and colleagues @OrleansDefender. They must not be furloughed and must be fully funded. Public Defen…,United States,Ohio,April 2020,True,2987_furloughed_furlough_furloughs_featu,2987,F,6.0,1
U_TGlzYU9LQw==,2020-04-22 12:47:27+00:00,RT @atrupar: Here’s Trump at his rally tonight in South Carolina dismissing worries about the coronavirus as the “new hoax” https://t.co/Q5…,United States,Oklahoma,April 2020,True,5375_dismissing_worries_postpones_carolina,5375,U,3.0,1
U_RXlraXM=,2020-04-22 16:39:08+00:00,"RT @GolfSoBad: @itsJeffTiedrich He is an intelligent, moral adult male who is able to handle the responsibility of the office for which he…",United States,Washington,April 2020,True,-1_them_they_our_you,-1,F,5.0,128
U_YmFubmVyaXRl,2020-04-22 18:06:29+00:00,RT @tinaissa: Lots of amazing scientific innovation coming out of Chicago. Couldn’t be prouder of @NorthwesternU for coming out with a new…,United States,Illinois,April 2020,True,18_science_scientists_pandemicmode_antiscience,18,F,9.0,1
U_Wnlyb0ZveHRyb3Q=,2020-04-22 19:34:15+00:00,"RT @ZyroFoxtrot: 🚨  📢  🚨  📢  🚨  📢  🚨  📢  🚨  📢  🚨

WATCH LIVE: THIS KILLS COVID-19 HYSTERIA! LA CONFIRMS DEATH RATE OF 0.16574999

🚨  📢  🚨…",United States,Texas,April 2020,True,-1_them_they_our_you,-1,F,2.0,128
U_ZGF2aWRwc2RlbQ==,2020-04-22 19:59:41+00:00,"RT @kylegriffin1: WSJ: In late February, Trump called HHS Secretary Azar and threatened to oust Nancy Messonnier, the CDC's chief of respir…",United States,California,April 2020,True,803_azar_alex_hhs_secretary,803,U,2.0,2
U_dGhlcmVzYW5ubjE=,2020-04-22 20:43:35+00:00,"RT @cnnbrk: Las Vegas Mayor Carolyn Goodman called for businesses to reopen, saying they should handle coronavirus precautions themselves:…",United States,New Jersey,April 2020,True,2690_goodman_carolyn_las_vegas,2690,U,0.0,2
U_YmV5ZXJzdGVpbg==,2020-04-22 21:03:15+00:00,"RT @KagroX: This is the missing “how” in the “How Jared Kushner runs White House coronavirus response, despite having no experience” storie…",United States,New York,April 2020,True,1167_jared_kushners_troubled_kushner,1167,U,1.0,1
U_ZGlhbmVyb2NrczUy,2020-04-22 21:04:17+00:00,"RT @DrDenaGrayson: ⚠️Doctors report that a mysterious blood-clotting complication is killing #coronavirus patients.

Lungs fill with microc…",United States,Nevada,April 2020,True,1754_heaa_clotting_complication_clots,1754,U,0.0,1
U_ZGpyYWRhcg==,2020-04-22 22:07:37+00:00,RT @samstein: A source who works with Dr. Bright told The Daily Beast he would also comply with congressional efforts to investigate his re…,United States,Arkansas,April 2020,True,589_bright_rick_whistleblower_complaint,589,U,0.0,1
U_Q2hyaXNfMTc5MQ==,2020-04-22 22:32:34+00:00,"Majority of Florida voters want to continue social distancing, poll shows https://t.co/uNApBMSSfu via @nypost https://t.co/9butt4VFzl",United States,Pennsylvania,April 2020,True,-1_them_they_our_you,-1,U,0.0,128
U_ZGVhdGh0b2NyYXp5,2020-04-22 23:13:21+00:00,"RT @louisekiernan: In what Mayor Lori Lightfoot called a ""selfish political stunt,"" two aldermen today temporarily blocked a measure to giv…",United States,Ohio,April 2020,True,860_lightfoot_lori_chicago_mayor,860,U,0.0,1
U_Z3Jhbm55bmFubnluZXdz,2020-04-23 00:24:02+00:00,"RT @maddow: ""The Department of Veterans Affairs was slow to publicly disclose the extent of mask shortages the department faced, as it deal…",United States,New York,April 2020,True,-1_them_they_our_you,-1,U,0.0,128
U_ZGF2YWxkb2Q=,2020-04-23 00:47:03+00:00,"RT @CharlesMBlow: I don’t know why people keep saying a vaccine for Covid-19 is a year away. It could be, or we could never find one. When…",United States,California,April 2020,True,7_vaccinated_vaccine_vaccines_minimizes,7,U,0.0,1
U_Y3JhaWdtYXRzdWRh,2020-04-23 01:10:16+00:00,RT @LAcrimes: Former Labradoodle breeder tapped to lead U.S. pandemic task force https://t.co/YqU541SYk5,United States,California,April 2020,True,-1_them_they_our_you,-1,U,0.0,128
U_YnJpZ2h0ODY5NA==,2020-04-23 01:30:15+00:00,"RT @CNNPolitics: Senate Majority Leader Mitch McConnell thinks bankruptcy, not more federal money, might be best for state and local govern…",United States,Georgia,April 2020,True,2322_pensions_83333_burismac_richerukrainehunter,2322,U,4.0,1
U_bWFnbGF2aW4y,2020-04-23 01:53:09+00:00,RT @CREWcrew: The man Trump's Department of Health and Human Services tapped to head the coronavirus response had no formal education in pu…,United States,USA,April 2020,True,-1_them_they_our_you,-1,U,0.0,128
U_cHVzaGFuZHB1bGxqbG0=,2020-04-23 02:13:11+00:00,"RT @DavidCornDC: Thousand of Americans being killed by coronavirus each day. 

Trump quibbles about headlines. 

Damnit, Republicans, don’t…",United States,North Carolina,April 2020,True,-1_them_they_our_you,-1,U,10.0,128
U_c3NhbXBsZXJu,2020-04-23 02:16:22+00:00,RT @atrupar: Trump still hasn't figured out that the 1918 flu pandemic didn't happen in 1917. Some of his signature falsehoods are just com…,United States,California,April 2020,True,78_1918_spanish_flu_1917,78,U,6.0,1
U_Q2hhcmxlbmVnYXBlYWNo,2020-04-23 03:21:14+00:00,RT @yashar: 3. We have every right to be concerned the @BronxZoo is not equipped to handle wildlife. The zoo has 20 gorillas. Non-human Pri…,United States,Georgia,April 2020,True,-1_them_they_our_you,-1,U,5.0,128
U_VGluYU1hcmllXzgwcw==,2020-04-23 03:44:44+00:00,"RT @zaharako: #SignsYoureACOVIDIOT 

You mocked a pandemic only to go into self quarantine. And you’re a tool. https://t.co/UueirESyhw",United States,Tennessee,April 2020,True,-1_them_they_our_you,-1,F,8.0,128
U_VGhlVW5pY29ybjk5OQ==,2020-04-23 05:11:51+00:00,"RT @luizlemuz: Trump bought Taj Atlantic City land from Philly's ""Little Nicky"" Scarfo family. Lawyer was Patrick McGahn, uncle of Don McGa…",United States,California,April 2020,True,-1_them_they_our_you,-1,U,6.0,128
U_Vk9BU3RldmVuc29u,2020-04-23 07:06:58+00:00,China's Coronavirus Diplomacy Has Finally Pushed Europe Too Far https://t.co/gSPrZck5oF @bpolitics,United States,District of Columbia,April 2020,True,-1_them_they_our_you,-1,U,1.0,128
U_cG9va29vXzIwMDA=,2020-04-23 07:08:06+00:00,RT @HoarseWisperer: This is curious. Two data sets suggest older smokers are contracting C19 at lower rates than non-smoking peers which fl…,United States,California,April 2020,True,253_vaping_smoking_tobacco_nicotine,253,U,2.0,1
U_Y2luZHljZWVtZXJzb24=,2020-04-23 07:29:42+00:00,"RT @BombshellDAILY: TRUMP USES CRISES TO SUSPEND AFFIRMATIVE ACTION
White House takes advantage of pandemic to strip protections from minor…",United States,Minnesota,April 2020,True,2715_sim_nominee_protections_preexisting,2715,U,4.0,1
U_Y2luZHljZWVtZXJzb24=,2020-04-23 07:31:45+00:00,"RT @maddow: ""Shortly after his televised comments, Azar tapped a trusted aide with minimal public health experience to lead the agency’s da…",United States,Minnesota,April 2020,True,803_azar_alex_hhs_secretary,803,U,0.0,2
U_Q09WSUQxOVRlc3RzTm93,2020-04-23 08:34:51+00:00,"RT @bopinion: France’s strict lockdown measures were initially supported by the public, but are now seen as a symptom of a slow crisis resp…",United States,California,April 2020,True,127_macron_france_french_emmanuel,127,U,3.0,1
U_bmV3c2ZpbHRlcmlv,2020-04-23 09:22:11+00:00,Many of Japan's pachinko parlours stay open despite state of emergency $SPXX #coronavirus #COVID2019 https://t.co/As9kas1oWu,United States,New York,April 2020,True,1236_japan_japanese_japans_sakurai,1236,U,0.0,1
U_bmptaWtlNzMx,2020-04-23 13:50:11+00:00,"RT @CNN: Ten Covid-19 unit nurses in Santa Monica, California, are heading back to work after being placed on paid administrative leave for…",United States,New Jersey,April 2020,True,525_nurse_pronouns_carano_tearful,525,U,0.0,1
U_TlBhemRlcnNraQ==,2020-04-23 14:13:11+00:00,"RT @duty2warn: “Trump’s criminally negligent, chaotic handling of the Covid-19 pandemic has exposed, once and for all, that he is a corrupt…",United States,New York,April 2020,True,6317_catastrophes_chaotic_criminally_negligent,6317,U,0.0,1
U_VGhlQXJ0aWNsZVRydW5r,2020-04-23 14:58:23+00:00,U.S. House meets to pass $500 billion in coronavirus relief as unemployment soars https://t.co/WRve4LcTrk,United States,New York,April 2020,True,-1_them_they_our_you,-1,U,0.0,128
U_am9jb3dib3lzODc=,2020-04-23 15:19:13+00:00,"RT @minhtngo: THREAD. This needs to be investigated. American lives are at stake. 

I remember when China silenced doctors in Wuhan for war…",United States,Texas,April 2020,True,-1_them_they_our_you,-1,U,0.0,128
U_QnJlbmRhSGF6ZWxodXIx,2020-04-23 15:42:24+00:00,"RT @mojos55: What lock down ?  
Who can afford lock down ?
Workers still travel to &amp; from work ..
Planes keep Flying , The Tube keeps rolli…",United States,Florida,April 2020,True,-1_them_they_our_you,-1,U,8.0,128
U_c2FsbHlhZ2FsZQ==,2020-04-23 17:52:55+00:00,RT @PeterHotez: Many thanks @andersoncooper for hosting me today @CNN. We discussed models showing America's #COVID19 epidemic began earlie…,United States,Texas,April 2020,True,-1_them_they_our_you,-1,U,0.0,128
U_R2FieURvcmU=,2020-04-23 17:56:13+00:00,RT @AmandaMarcotte: Tucker Carlson was the one Fox News host in March who took coronavirus seriously. But now he’s flipped and has fully em…,United States,USA,April 2020,True,98_tucker_carlson_carlsons_plaquenil,98,U,1.0,2
U_b3JjaGlkbGFkeTMwMw==,2020-04-23 18:18:15+00:00,"RT @ericawerner: Maxine Waters says on the floor that her sister is dying of coronavirus in a hospital in St Louis, Mo.",United States,Illinois,April 2020,True,-1_them_they_our_you,-1,U,2.0,128
U_YWJyYW1zb24xMjM0,2020-04-23 18:19:32+00:00,"RT @tedlieu: Las Vegas Mayor Goodman has the right to hold crazy opinions. However, the first duty of government is to protect the lives of…",United States,Maryland,April 2020,True,2690_goodman_carolyn_las_vegas,2690,U,7.0,2
U_YmlrZXJiZA==,2020-04-23 18:38:09+00:00,"RT @baileyjer: They have no problem with sustaining the lockdown and are totally against Hydroxychloroquine, etc.

THEIR political interest…",United States,New Jersey,April 2020,True,-1_them_they_our_you,-1,U,2.0,128
U_dXB1b3Vv,2020-04-23 19:48:35+00:00,"RT @pantomath__: 70 percent of Americans are overweight or obese, a significant risk factor for the coronavirus.",United States,USA,April 2020,True,110_obesity_obese_overweight_bmi,110,U,1.0,1
U_bGFjaGljMjg4,2020-04-23 22:01:24+00:00,"RT @acnewsitics: I prefer presidents who haven't crashed the stock market, trashed the economy, ballooned the debt, spiked unemployment, us…",United States,California,April 2020,True,1709_presidents_trumpdeathtoll95k_prefer_gojoe,1709,U,8.0,1
U_S2F0ZTE3S2F6b28=,2020-04-23 22:27:00+00:00,"RT @mindyanns: What is the value of life in a pandemic?  To those of us who have lost a loved one it’s priceless, but to some others the va…",United States,Michigan,April 2020,True,4631_0belgium_0chile_0canada_0fr,4631,U,0.0,1
U_ZGpyYWRhcg==,2020-04-23 22:28:06+00:00,RT @MollyJongFast: The fact that it needs to be said says a lot,United States,Arkansas,April 2020,True,6027_lmaoo_needs_said_fact,6027,F,0.0,1
U_TlBhemRlcnNraQ==,2020-04-23 22:47:32+00:00,"RT @ABC: BREAKING: The House overwhelmingly approves a multi-billion relief package to help small businesses, hospitals and first responder…",United States,New York,April 2020,True,-1_them_they_our_you,-1,U,0.0,128
U_U3BpcmVzaGlw,2020-04-23 22:48:05+00:00,RT @PalmerReport: Donald Trump is talking about somehow putting sunlight inside the body so it can magically kill coronavirus... and my hea…,United States,Hawaii,April 2020,True,3738_sunlight_exploring_humidity_neptune,3738,U,0.0,2
U_QjUyTWFsbWV0,2020-04-23 23:56:40+00:00,"When there is no oversight, a company mining data for Trump’s re-election gets a big fat “loan”. https://t.co/0ZAYCJGn9D",United States,New York,April 2020,True,3057_refusi_loans_potbelly_coppola,3057,U,5.0,1
U_TmV3c0p1bmtpZTYw,2020-04-23 23:56:49+00:00,"RT @OleVetUSAF: ""BILLIONAIRE Donald Trump has asked the UK Government to bail out his golf courses in Scotland as they struggle to cope wit…",United States,USA,April 2020,True,24_golf_golfing_golfs_golfed,24,U,9.0,1
U_TW9qbzcwMzUxMDg3,2020-04-24 00:16:31+00:00,"RT @Davis_Hammet: Heavily armed bros are harassing nurses at the Kansas Statehouse. 
#COVID19
#ksleg https://t.co/AoBoWJ0hml",United States,Minnesota,April 2020,True,-1_them_they_our_you,-1,F,4.0,128
U_ZGdlbmR2aWw=,2020-04-24 00:38:40+00:00,The pandemic offers dictators—and democracies alike—an opportunity for abuse. https://t.co/WMeJ0ZdhCH,United States,Nevada,April 2020,True,-1_them_they_our_you,-1,U,7.0,128
U_Y3JsdWx1a2F0,2020-04-24 01:47:16+00:00,"RT @NewsHour: In cities around the world, we've seen signs of solidarity supporting essential workers during this pandemic.

The latest tre…",United States,California,April 2020,True,3332_trut_sacrificed_sacrifices_extraordinary,3332,F,10.0,1
U_Wnlyb0ZveHRyb3Q=,2020-04-24 02:06:45+00:00,"WHITE HOUSE REVEALS SOLAR LIGHT, HUMIDITY HUGELY DETRIMENTAL TO CORONAVIRUS

https://t.co/5QKgqQSTk6",United States,Texas,April 2020,True,3738_sunlight_exploring_humidity_neptune,3738,U,1.0,2
U_Q25Cc05hbmE=,2020-04-24 04:46:02+00:00,"RT @darakass: Please don't drink bleach or isopropyl alcohol to remove #COVID19 from your saliva.

Please.",United States,California,April 2020,True,-1_them_they_our_you,-1,U,3.0,128
U_TExMd3J5,2020-04-24 06:55:25+00:00,RT @___gina090___: @Francis_Aln @timjim59 @BriannaWu @AJDelgado13 Did you read/ comprehend the article? “There’s only one type of UV that c…,United States,Minnesota,April 2020,True,925_uv_ultraviolet_light_leds,925,U,5.0,1
U_UGJTVUxBSw==,2020-04-24 07:40:50+00:00,"RT @MSNBC: Unlike more than 30 other states, Colorado does not have a statewide moratorium on evictions during the coronavirus outbreak.

""…",United States,Indiana,April 2020,True,-1_them_they_our_you,-1,U,1.0,128
U_VG9BTmV3RnV0dXJl,2020-04-24 09:56:13+00:00,"RT @DrDenaGrayson: Friends, don’t listen to this lunatic. Injecting or drinking bleach can KILL you, and UV light is known to cause cancer.…",United States,California,April 2020,True,-1_them_they_our_you,-1,A,-1.0,128
U_ZHVidk5PVw==,2020-04-24 10:42:36+00:00,Live Shows 4/22/20: Democrats Come Out As Chinese Communist Agents And Blame Trump For Coronavirus https://t.co/x8fgjZJeVX,United States,West Virginia,April 2020,True,-1_them_they_our_you,-1,U,3.0,128
U_Q2hyaXNfMTc5MQ==,2020-04-24 11:04:06+00:00,Wuhan Virus Watch: Antibody Study Shows Almost 3 Million New Yorkers Could Have Carried the Virus https://t.co/2vQ4nanWfv via @LegInsurrection https://t.co/YpiSngKoIv,United States,Pennsylvania,April 2020,True,609_birdbox_virologycommunist_institute_wuhan,609,U,0.0,1
U_VGluYU1hcmllXzgwcw==,2020-04-24 11:47:44+00:00,RT @carlquintanilla: NEEDHAM: “Public companies are calling @WWE for talent-safety best practices” re: #COVID19 https://t.co/a5K1ifHIze,United States,Tennessee,April 2020,True,-1_them_they_our_you,-1,U,0.0,128
U_MjRiYXNlYmFsbFJlZWQ=,2020-04-24 12:51:59+00:00,"RT @AC360: ""I certainly wouldn't recommend the internal ingestion of a disinfectant,"" says FDA Commissioner Dr. Stephen Hahn, responding to…",United States,Tennessee,April 2020,True,1084_disinfectant_professionalsand_disinfectants_overwhelm,1084,U,3.0,3
U_bGlmZWlzZ29vZGZvcm0=,2020-04-24 13:37:37+00:00,RT @NBCNews: President Trump suggested that disinfectants could be explored as a possible treatment for COVID-19 infections — an extremely…,United States,Florida,April 2020,True,651_disinfectant_disinfectants_injecting_sarcastic,651,U,0.0,2
U_SW5TcGl0ZU9mVHJ1bXA=,2020-04-24 14:00:01+00:00,"RT @MoveOn: Nurses, doctors, food service, grocery staff, security + sanitation workers are still going to work to keep us safe during #COV…",United States,USA,April 2020,True,5925_sanitation_twu_utano_recordkeeping,5925,U,0.0,1
U_b25haHVudHRvZGF5,2020-04-24 14:00:53+00:00,RT @politico: Sens. Mitt Romney and Kyrsten Sinema are raising alarms that the federal government is “behind the curve” in tallying the sco…,United States,USA,April 2020,True,4109_aboionsbailout_opendelay_corporationskeep_prioritiesstop,4109,U,0.0,1
U_c3RvY2tndXk2MQ==,2020-04-24 15:07:40+00:00,"RT @osullivanauthor: FUN FACT: 
Injecting yourself with disinfectant will likely kill the coronavirus.  

NOT SO FUN FACT:
It will also kil…",United States,Florida,April 2020,True,1084_disinfectant_professionalsand_disinfectants_overwhelm,1084,F,1.0,3
U_ZGlhbmVyb2NrczUy,2020-04-24 15:26:48+00:00,"RT @davidallengreen: ""Dangerously, in the view of some experts"" will be the title of a book one day about our wretched age

If anyone is st…",United States,Nevada,April 2020,True,5282_chall_attacked_cookie_suppoverbally,5282,U,0.0,1
U_UnVuSGlkZUF2b2lk,2020-04-24 15:47:49+00:00,"RT @PplFuture: @JanJekielek @SolomonYue Canada's 2 cargo planes retured empty from #CCPChina without medical supplies.
- access to #China,…",United States,USA,April 2020,True,105_evacuate_consulate_chaer_diplomats,105,U,-1.0,1
U_UmVhbHRvckphaXJv,2020-04-24 16:11:09+00:00,Exclusive: U.S. Navy destroyer in Caribbean sees significant coronavirus outbreak https://t.co/2moLyDzE1V https://t.co/pmuGBysvn9,United States,Texas,April 2020,True,6_cruise_ship_princess_navy,6,U,1.0,5
U_bWFyZ2FyaXRhdGVyZXNh,2020-04-24 16:55:58+00:00,RT @gtconway3d: this poll was conducted pre-disinfectant injections,United States,Florida,April 2020,True,1084_disinfectant_professionalsand_disinfectants_overwhelm,1084,U,1.0,3
U_Rk9YQmFsdGltb3Jl,2020-04-24 18:49:34+00:00,"Stay tuned. WATCH on FOX45, https://t.co/VYQKyybwc0 or https://t.co/SO7IV8va0h https://t.co/A6QqR6dMZa",United States,Maryland,April 2020,True,606_fox_boycotted_enabler_foxpropaganda,606,U,6.0,2
U_bWlsZW5hYWM=,2020-04-24 20:20:54+00:00,RT @ItsMissIsi: They just called me for a Nigerian COVID patient they want to extubate but weren’t sure if he didn’t understand English or…,United States,Texas,April 2020,True,4564_gossett_tehillim_extubate_dismemb,4564,U,3.0,1
U_dGVuYWpk,2020-04-24 21:25:45+00:00,RT @atrupar: Trump says his comments on injecting disinfectants were “sarcastic.” Let’s review the tape. (Spoiler alert: He’s lying.) https…,United States,USA,April 2020,True,651_disinfectant_disinfectants_injecting_sarcastic,651,U,6.0,2
U_TWFyeUFsaWNlQmlzaG8y,2020-04-24 21:34:45+00:00,"RT @jeffreyprescott: Asked if he was concerned that China is covering up the full extent of coronavirus, Trump says no, adding that “China…",United States,Ohio,April 2020,True,476_rebuilding_chelseas_crazyhe_newspresident,476,U,0.0,1
U_ODhTRUFUVExFNjE=,2020-04-24 22:08:14+00:00,"RT @415holgate: US Navy finishes testing every sailor on aircraft carrier hit by coronavirus, with over 800 testing positive https://t.co/P…",United States,Washington,April 2020,True,6_cruise_ship_princess_navy,6,U,0.0,5
U_ZXR1cmxleWU=,2020-05-01 00:36:05+00:00,"RT @MEPFuller: I know a high-risk, 63-year-old woman who is getting unemployment from her job watching kids after school. Her work wants to…",United States,Arizona,May 2020,True,6443_subsidies_counterproductive_melissa_opposes,6443,U,3.0,1
U_ZGpyYWRhcg==,2020-05-01 01:19:37+00:00,"RT @funder: BREAKING: Trump is speaking right now about the coronavirus. CNN, MSNBC and Fox News aren’t airing it live.",United States,Arkansas,May 2020,True,1241_timeli_airing_msnbc_billabc,1241,U,3.0,1
U_VG9BTmV3RnV0dXJl,2020-05-01 03:12:56+00:00,RT @weijia: Today the President said he’s seen intel that gives him a high degree of confidence the virus outbreak originated at the Wuhan…,United States,California,May 2020,True,2550_joejoe_wuhanwhy_cdcbarack_virology,2550,U,-2.0,2
U_UnVuSGlkZUF2b2lk,2020-05-01 13:53:42+00:00,"RT @robert_spalding: Sec Pompeo has brought back American principles to US diplomacy. Human rights, civil liberties, rule of law - everythi…",United States,USA,May 2020,True,-1_them_they_our_you,-1,U,-1.0,115
U_TGl6U3phYm8=,2020-05-01 15:50:54+00:00,RT @RogueRad: This piece by @drjohnm is framed appropriately - acknowledging the present need of social distancing whilst questioning “how…,United States,District of Columbia,May 2020,True,8_distancing_social_practicing_yip,8,U,0.0,1
U_Q2F0aHlKb2VHUFQ=,2020-05-01 22:31:27+00:00,"RT @ashtonpittman: Mississippi's GOP-led Legislature reconvened today to take power away from GOP Gov. Tate Reeves, who wanted to have sole…",United States,Mississippi,May 2020,True,1850_reeves_tate_mississippi_mississippians,1850,U,1.0,1
U_U3BpcmVzaGlw,2020-05-01 23:59:14+00:00,"RT @morethanmySLE: What is going on in Huntington Beach, California is SHAMEFUL.

66K+ (and counting) Americans LOST their lives to #COVIDー…",United States,Hawaii,May 2020,True,143_california_californias_huntington_darker,143,F,1.0,1
U_TWNuZUphbWVz,2020-05-02 00:25:38+00:00,"RT @RepAdamSchiff: Trump asserts a high degree of confidence that the virus originated at a Wuhan Lab.
 
I haven’t seen the basis for this…",United States,Michigan,May 2020,True,2550_joejoe_wuhanwhy_cdcbarack_virology,2550,U,0.0,2
U_bWVkaWNpbmVoZWxw,2020-05-02 04:27:18+00:00,At least 1M infected with coronavirus in the US l ABC News https://t.co/YzKTjA9B6k,United States,Georgia,May 2020,True,-1_them_they_our_you,-1,U,1.0,115
U_UG9saXRpY2FsQmVl,2020-05-02 07:47:52+00:00,"RT @HowardA_Esq: As somebody whose family was murdered in the Holocaust, let me tell you definitively:
 
being asked to stay home and watch…",United States,Florida,May 2020,True,4454_holocaust_definitively_siberia_crossworld,4454,A,0.0,1
U_Z3Jhbm55bmFubnluZXdz,2020-05-02 10:24:51+00:00,RT @caelainnbarr: Covid-19 is killing the poor at double the rate of the wealthy - the death rate amplifies long standing social inequaliti…,United States,New York,May 2020,True,-1_them_they_our_you,-1,U,2.0,115
U_Z3Jhbm55bmFubnluZXdz,2020-05-02 14:53:03+00:00,RT @shadowproofcom: Judge Rejects Reality Winner's Request For Release As COVID-19 Spreads At Women's Prison https://t.co/YBsBc33Kj3,United States,New York,May 2020,True,4067_winner_maximumsecurity_languishing_whistleblower,4067,U,2.0,1
U_Q3luaWNhbFZpc2lvbjUw,2020-05-02 18:33:36+00:00,"RT @JohnBridges: Latest Texas #coronavirus numbers are out, showing another uptick in new cases and a major ramping up of testing. Too earl…",United States,Texas,May 2020,True,84_texas_beco_553k_fastestgrowing,84,U,-1.0,1
U_ZG9yaXRtaQ==,2020-05-02 18:36:29+00:00,RT @LawrenceGostin: Travel restrictions major HRs concern #COVID19. We don't see human side. I heard from a dad: My 8yo son traveled from H…,United States,California,May 2020,True,4516_overseas_absurd_wondering_theyll,4516,U,2.0,1
U_TGF1cmllVE1pbGxlcg==,2020-05-02 18:56:39+00:00,"RT @ewarren: Jared Kushner shouldn’t be overseeing anything—much less part of a national response to this crisis.

We need a bold, actionab…",United States,North Carolina,May 2020,True,867_jared_kushner_forsaythe_kushneris,867,F,2.0,1
U_Ym1hbmdo,2020-05-02 20:55:22+00:00,RT @DarshanaN: Must see video released by Chinese State Media - gift for Trump - https://t.co/Udl8yno0zB - @funder @Cie2011 @HanianEmpress…,United States,Connecticut,May 2020,True,-1_them_they_our_you,-1,U,4.0,115
U_Z2xvYmFsaXNzdWVzd2Vi,2020-05-03 00:39:04+00:00,Coronavirus: Three acts of kindness that won hearts in India https://t.co/bzEQN8YG68 https://t.co/bFapnRqOB4,United States,Oregon,May 2020,True,11_india_indias_indian_modi,11,U,2.0,2
U_VGVyYW0zMjNUZXJl,2020-05-03 02:32:53+00:00,"RT @UROCKlive1: And though Trump was fixated on reopening the economy, he and his administration fell far short of making that a reality. T…",United States,USA,May 2020,True,1170_reopen_immigrationnothing_reopentheeconomy_economy,1170,U,3.0,1
U_ZGF2YWxkb2Q=,2020-05-03 02:34:11+00:00,RT @BradBeauregardJ: I can’t wait until January when we have a president who isn’t giving governor’s cell phone numbers to snake oil salesm…,United States,California,May 2020,True,-1_them_they_our_you,-1,F,3.0,115
U_YW5uaWU1MTMz,2020-05-03 05:53:48+00:00,"RT @CaslonRichard: It is no wonder that Trump hates this Governor.  She is doing a spectacular job. 

https://t.co/QziifAABVX",United States,Colorado,May 2020,True,-1_them_they_our_you,-1,F,2.0,115
U_QW5rbGV6VHdpc3RlZA==,2020-05-03 12:33:02+00:00,"Ukraine...Ukraine...
China....China...
CORONA HOAX.

TRUMPS lies and
65,000 Americans DIE. https://t.co/LwUOnzsphc",United States,Texas,May 2020,True,6543_hoaxit_republicanshow_disgraced_ukraineukrainechinachinacorona,6543,U,4.0,2
U_YXlpcnBlbGxl,2020-05-03 13:41:48+00:00,"RT @BogochIsaac: More on smell and taste disturbances in #COVID19 infection. Of 72 patients in Germany:

1. Decreased smell in 74%
2. Decre…",United States,California,May 2020,True,104_taste_smell_symptom_smells,104,U,4.0,1
U_bGVzbGllam9hbjU4,2020-05-03 15:31:40+00:00,RT @JeffKasanoff: Very American to decide we are bored with COVID and therefore it is over,United States,California,May 2020,True,2524_therefore_bored_decide_tired,2524,F,2.0,1
U_YnJpZ2h0ODY5NA==,2020-05-03 18:14:46+00:00,RT @TrevonDLogan: Hearing people use “free market” rhetoric during a pandemic (mostly libertarians and conservatives) tells you one of the…,United States,Georgia,May 2020,True,-1_them_they_our_you,-1,U,1.0,115
